,Location,Period,Dim1,First Tooltip,No
6234,马耳他,2001,Both sexes,6.49,MT
6235,马耳他,2001,Male,8.99,MT
6236,马耳他,2001,Female,4.04,MT
6237,马耳他,2000,Both sexes,6.01,MT
6238,马耳他,2000,Male,9.75,MT
6239,马耳他,2000,Female,2.39,MT
6240,毛里塔尼亚,2019,Both sexes,5.47,MR
6241,毛里塔尼亚,2019,Male,7.39,MR
6242,毛里塔尼亚,2019,Female,3.85,MR
6243,毛里塔尼亚,2018,Both sexes,5.42,MR
6244,毛里塔尼亚,2018,Male,7.28,MR
6245,毛里塔尼亚,2018,Female,3.85,MR
6246,毛里塔尼亚,2017,Both sexes,5.38,MR
6247,毛里塔尼亚,2017,Male,7.2,MR
6248,毛里塔尼亚,2017,Female,3.82,MR
6249,毛里塔尼亚,2016,Both sexes,5.36,MR
6250,毛里塔尼亚,2016,Male,7.13,MR
6251,毛里塔尼亚,2016,Female,3.86,MR
6252,毛里塔尼亚,2015,Both sexes,5.33,MR
6253,毛里塔尼亚,2015,Male,7.06,MR
6254,毛里塔尼亚,2015,Female,3.86,MR
6255,毛里塔尼亚,2014,Both sexes,5.4,MR
6256,毛里塔尼亚,2014,Male,7.13,MR
6257,毛里塔尼亚,2014,Female,3.92,MR
6258,毛里塔尼亚,2013,Both sexes,5.43,MR
6259,毛里塔尼亚,2013,Male,7.18,MR
6260,毛里塔尼亚,2013,Female,3.93,MR
6261,毛里塔尼亚,2012,Both sexes,5.53,MR
6262,毛里塔尼亚,2012,Male,7.32,MR
6263,毛里塔尼亚,2012,Female,4.0,MR
6264,毛里塔尼亚,2011,Both sexes,5.34,MR
6265,毛里塔尼亚,2011,Male,6.98,MR
6266,毛里塔尼亚,2011,Female,3.95,MR
6267,毛里塔尼亚,2010,Both sexes,5.49,MR
6268,毛里塔尼亚,2010,Male,7.2,MR
6269,毛里塔尼亚,2010,Female,4.05,MR
6270,毛里塔尼亚,2009,Both sexes,5.56,MR
6271,毛里塔尼亚,2009,Male,7.26,MR
6272,毛里塔尼亚,2009,Female,4.12,MR
6273,毛里塔尼亚,2008,Both sexes,5.55,MR
6274,毛里塔尼亚,2008,Male,7.22,MR
6275,毛里塔尼亚,2008,Female,4.14,MR
6276,毛里塔尼亚,2007,Both sexes,5.71,MR
6277,毛里塔尼亚,2007,Male,7.44,MR
6278,毛里塔尼亚,2007,Female,4.26,MR
6279,毛里塔尼亚,2006,Both sexes,5.75,MR
6280,毛里塔尼亚,2006,Male,7.45,MR
6281,毛里塔尼亚,2006,Female,4.3,MR
6282,毛里塔尼亚,2005,Both sexes,5.73,MR
6283,毛里塔尼亚,2005,Male,7.37,MR
6284,毛里塔尼亚,2005,Female,4.34,MR
6285,毛里塔尼亚,2004,Both sexes,6.01,MR
6286,毛里塔尼亚,2004,Male,7.8,MR
6287,毛里塔尼亚,2004,Female,4.5,MR
6288,毛里塔尼亚,2003,Both sexes,5.93,MR
6289,毛里塔尼亚,2003,Male,7.61,MR
6290,毛里塔尼亚,2003,Female,4.51,MR
6291,毛里塔尼亚,2002,Both sexes,6.1,MR
6292,毛里塔尼亚,2002,Male,7.85,MR
6293,毛里塔尼亚,2002,Female,4.63,MR
6294,毛里塔尼亚,2001,Both sexes,6.25,MR
6295,毛里塔尼亚,2001,Male,8.02,MR
6296,毛里塔尼亚,2001,Female,4.76,MR
6297,毛里塔尼亚,2000,Both sexes,6.39,MR
6298,毛里塔尼亚,2000,Male,8.22,MR
6299,毛里塔尼亚,2000,Female,4.88,MR
6300,毛里求斯,2019,Both sexes,8.75,MU
6301,毛里求斯,2019,Male,15.03,MU
6302,毛里求斯,2019,Female,2.53,MU
6303,毛里求斯,2018,Both sexes,8.19,MU
6304,毛里求斯,2018,Male,12.2,MU
6305,毛里求斯,2018,Female,4.22,MU
6306,毛里求斯,2017,Both sexes,9.59,MU
6307,毛里求斯,2017,Male,14.95,MU
6308,毛里求斯,2017,Female,4.3,MU
6309,毛里求斯,2016,Both sexes,7.58,MU
6310,毛里求斯,2016,Male,12.75,MU
6311,毛里求斯,2016,Female,2.56,MU
6312,毛里求斯,2015,Both sexes,7.51,MU
6313,毛里求斯,2015,Male,11.34,MU
6314,毛里求斯,2015,Female,3.83,MU
6315,毛里求斯,2014,Both sexes,9.85,MU
6316,毛里求斯,2014,Male,15.79,MU
6317,毛里求斯,2014,Female,3.9,MU
6318,毛里求斯,2013,Both sexes,7.77,MU
6319,毛里求斯,2013,Male,12.77,MU
6320,毛里求斯,2013,Female,2.83,MU
6321,毛里求斯,2012,Both sexes,9.23,MU
6322,毛里求斯,2012,Male,14.11,MU
6323,毛里求斯,2012,Female,4.53,MU
6324,毛里求斯,2011,Both sexes,8.56,MU
6325,毛里求斯,2011,Male,13.56,MU
6326,毛里求斯,2011,Female,3.75,MU
6327,毛里求斯,2010,Both sexes,7.37,MU
6328,毛里求斯,2010,Male,12.02,MU
6329,毛里求斯,2010,Female,2.98,MU
6330,毛里求斯,2009,Both sexes,8.6,MU
6331,毛里求斯,2009,Male,13.82,MU
6332,毛里求斯,2009,Female,3.46,MU
6333,毛里求斯,2008,Both sexes,6.44,MU
6334,毛里求斯,2008,Male,11.11,MU
6335,毛里求斯,2008,Female,1.9,MU
6336,毛里求斯,2007,Both sexes,9.96,MU
6337,毛里求斯,2007,Male,15.09,MU
6338,毛里求斯,2007,Female,5.23,MU
6339,毛里求斯,2006,Both sexes,8.99,MU
6340,毛里求斯,2006,Male,14.19,MU
6341,毛里求斯,2006,Female,4.11,MU
6342,毛里求斯,2005,Both sexes,8.65,MU
6343,毛里求斯,2005,Male,13.4,MU
6344,毛里求斯,2005,Female,4.02,MU
6345,毛里求斯,2004,Both sexes,7.95,MU
6346,毛里求斯,2004,Male,12.49,MU
6347,毛里求斯,2004,Female,3.77,MU
6348,毛里求斯,2003,Both sexes,7.64,MU
6349,毛里求斯,2003,Male,11.42,MU
6350,毛里求斯,2003,Female,4.03,MU
6351,毛里求斯,2002,Both sexes,10.97,MU
6352,毛里求斯,2002,Male,17.55,MU
6353,毛里求斯,2002,Female,4.71,MU
6354,毛里求斯,2001,Both sexes,9.84,MU
6355,毛里求斯,2001,Male,13.65,MU
6356,毛里求斯,2001,Female,6.24,MU
6357,毛里求斯,2000,Both sexes,11.47,MU
6358,毛里求斯,2000,Male,18.4,MU
6359,毛里求斯,2000,Female,4.87,MU
6360,墨西哥,2019,Both sexes,5.29,MX
6361,墨西哥,2019,Male,8.69,MX
6362,墨西哥,2019,Female,2.18,MX
6363,墨西哥,2018,Both sexes,5.36,MX
6364,墨西哥,2018,Male,8.84,MX
6365,墨西哥,2018,Female,2.17,MX
6366,墨西哥,2017,Both sexes,5.89,MX
6367,墨西哥,2017,Male,9.94,MX
6368,墨西哥,2017,Female,2.14,MX
6369,墨西哥,2016,Both sexes,5.57,MX
6370,墨西哥,2016,Male,9.37,MX
6371,墨西哥,2016,Female,2.08,MX
6372,墨西哥,2015,Both sexes,5.6,MX
6373,墨西哥,2015,Male,9.24,MX
6374,墨西哥,2015,Female,2.26,MX
6375,墨西哥,2014,Both sexes,5.72,MX
6376,墨西哥,2014,Male,9.5,MX
6377,墨西哥,2014,Female,2.25,MX
6378,墨西哥,2013,Both sexes,5.28,MX
6379,墨西哥,2013,Male,8.91,MX
6380,墨西哥,2013,Female,1.96,MX
6381,墨西哥,2012,Both sexes,4.95,MX
6382,墨西哥,2012,Male,8.25,MX
6383,墨西哥,2012,Female,1.92,MX
6384,墨西哥,2011,Both sexes,5.36,MX
6385,墨西哥,2011,Male,9.02,MX
6386,墨西哥,2011,Female,2.0,MX
6387,墨西哥,2010,Both sexes,4.66,MX
6388,墨西哥,2010,Male,7.96,MX
6389,墨西哥,2010,Female,1.65,MX
6390,墨西哥,2009,Both sexes,4.81,MX
6391,墨西哥,2009,Male,8.11,MX
6392,墨西哥,2009,Female,1.8,MX
6393,墨西哥,2008,Both sexes,4.58,MX
6394,墨西哥,2008,Male,7.73,MX
6395,墨西哥,2008,Female,1.71,MX
6396,墨西哥,2007,Both sexes,4.3,MX
6397,墨西哥,2007,Male,7.32,MX
6398,墨西哥,2007,Female,1.56,MX
6399,墨西哥,2006,Both sexes,4.25,MX
6400,墨西哥,2006,Male,7.44,MX
6401,墨西哥,2006,Female,1.34,MX
6402,墨西哥,2005,Both sexes,4.35,MX
6403,墨西哥,2005,Male,7.58,MX
6404,墨西哥,2005,Female,1.41,MX
6405,墨西哥,2004,Both sexes,4.26,MX
6406,墨西哥,2004,Male,7.44,MX
6407,墨西哥,2004,Female,1.36,MX
6408,墨西哥,2003,Both sexes,4.27,MX
6409,墨西哥,2003,Male,7.44,MX
6410,墨西哥,2003,Female,1.39,MX
6411,墨西哥,2002,Both sexes,4.15,MX
6412,墨西哥,2002,Male,7.23,MX
6413,墨西哥,2002,Female,1.34,MX
6414,墨西哥,2001,Both sexes,4.16,MX
6415,墨西哥,2001,Male,7.17,MX
6416,墨西哥,2001,Female,1.41,MX
6417,墨西哥,2000,Both sexes,3.86,MX
6418,墨西哥,2000,Male,6.85,MX
6419,墨西哥,2000,Female,1.13,MX
6420,密克罗尼西亚,2019,Both sexes,28.99,FM
6421,密克罗尼西亚,2019,Male,44.32,FM
6422,密克罗尼西亚,2019,Female,13.21,FM
6423,密克罗尼西亚,2018,Both sexes,29.07,FM
6424,密克罗尼西亚,2018,Male,44.56,FM
6425,密克罗尼西亚,2018,Female,13.12,FM
6426,密克罗尼西亚,2017,Both sexes,28.68,FM
6427,密克罗尼西亚,2017,Male,44.14,FM
6428,密克罗尼西亚,2017,Female,12.83,FM
6429,密克罗尼西亚,2016,Both sexes,28.18,FM
6430,密克罗尼西亚,2016,Male,43.35,FM
6431,密克罗尼西亚,2016,Female,12.66,FM
6432,密克罗尼西亚,2015,Both sexes,28.37,FM
6433,密克罗尼西亚,2015,Male,43.55,FM
6434,密克罗尼西亚,2015,Female,12.87,FM
6435,密克罗尼西亚,2014,Both sexes,27.41,FM
6436,密克罗尼西亚,2014,Male,42.12,FM
6437,密克罗尼西亚,2014,Female,12.4,FM
6438,密克罗尼西亚,2013,Both sexes,27.4,FM
6439,密克罗尼西亚,2013,Male,42.11,FM
6440,密克罗尼西亚,2013,Female,12.42,FM
6441,密克罗尼西亚,2012,Both sexes,27.58,FM
6442,密克罗尼西亚,2012,Male,42.47,FM
6443,密克罗尼西亚,2012,Female,12.44,FM
6444,密克罗尼西亚,2011,Both sexes,27.52,FM
6445,密克罗尼西亚,2011,Male,42.48,FM
6446,密克罗尼西亚,2011,Female,12.35,FM
6447,密克罗尼西亚,2010,Both sexes,26.99,FM
6448,密克罗尼西亚,2010,Male,41.78,FM
6449,密克罗尼西亚,2010,Female,12.06,FM
6450,密克罗尼西亚,2009,Both sexes,27.02,FM
6451,密克罗尼西亚,2009,Male,41.83,FM
6452,密克罗尼西亚,2009,Female,12.09,FM
6453,密克罗尼西亚,2008,Both sexes,27.0,FM
6454,密克罗尼西亚,2008,Male,41.91,FM
6455,密克罗尼西亚,2008,Female,12.02,FM
6456,密克罗尼西亚,2007,Both sexes,27.0,FM
6457,密克罗尼西亚,2007,Male,41.95,FM
6458,密克罗尼西亚,2007,Female,12.03,FM
6459,密克罗尼西亚,2006,Both sexes,27.37,FM
6460,密克罗尼西亚,2006,Male,42.59,FM
6461,密克罗尼西亚,2006,Female,12.19,FM
6462,密克罗尼西亚,2005,Both sexes,27.65,FM
6463,密克罗尼西亚,2005,Male,43.13,FM
6464,密克罗尼西亚,2005,Female,12.31,FM
6465,密克罗尼西亚,2004,Both sexes,27.11,FM
6466,密克罗尼西亚,2004,Male,42.32,FM
6467,密克罗尼西亚,2004,Female,12.09,FM
6468,密克罗尼西亚,2003,Both sexes,26.3,FM
6469,密克罗尼西亚,2003,Male,40.99,FM
6470,密克罗尼西亚,2003,Female,11.87,FM
6471,密克罗尼西亚,2002,Both sexes,26.28,FM
6472,密克罗尼西亚,2002,Male,41.09,FM
6473,密克罗尼西亚,2002,Female,11.78,FM
6474,密克罗尼西亚,2001,Both sexes,27.26,FM
6475,密克罗尼西亚,2001,Male,42.38,FM
6476,密克罗尼西亚,2001,Female,12.5,FM
6477,密克罗尼西亚,2000,Both sexes,27.98,FM
6478,密克罗尼西亚,2000,Male,43.36,FM
6479,密克罗尼西亚,2000,Female,12.96,FM
6480,蒙古,2019,Both sexes,18.02,MN
6481,蒙古,2019,Male,31.11,MN
6482,蒙古,2019,Female,5.62,MN
6483,蒙古,2018,Both sexes,18.67,MN
6484,蒙古,2018,Male,32.16,MN
6485,蒙古,2018,Female,5.85,MN
6486,蒙古,2017,Both sexes,19.11,MN
6487,蒙古,2017,Male,32.88,MN
6488,蒙古,2017,Female,6.02,MN
6489,蒙古,2016,Both sexes,19.82,MN
6490,蒙古,2016,Male,34.01,MN
6491,蒙古,2016,Female,6.28,MN
6492,蒙古,2015,Both sexes,19.68,MN
6493,蒙古,2015,Male,33.52,MN
6494,蒙古,2015,Female,6.46,MN
6495,蒙古,2014,Both sexes,19.6,MN
6496,蒙古,2014,Male,33.31,MN
6497,蒙古,2014,Female,6.54,MN
6498,蒙古,2013,Both sexes,20.43,MN
6499,蒙古,2013,Male,34.56,MN
6500,蒙古,2013,Female,6.95,MN
6501,蒙古,2012,Both sexes,20.99,MN
6502,蒙古,2012,Male,35.42,MN
6503,蒙古,2012,Female,7.21,MN
6504,蒙古,2011,Both sexes,21.87,MN
6505,蒙古,2011,Male,36.99,MN
6506,蒙古,2011,Female,7.43,MN
6507,蒙古,2010,Both sexes,22.4,MN
6508,蒙古,2010,Male,37.75,MN
6509,蒙古,2010,Female,7.73,MN
6510,蒙古,2009,Both sexes,22.69,MN
6511,蒙古,2009,Male,38.23,MN
6512,蒙古,2009,Female,7.82,MN
6513,蒙古,2008,Both sexes,22.9,MN
6514,蒙古,2008,Male,38.87,MN
6515,蒙古,2008,Female,7.57,MN
6516,蒙古,2007,Both sexes,22.0,MN
6517,蒙古,2007,Male,38.94,MN
6518,蒙古,2007,Female,7.72,MN
6519,蒙古,2006,Both sexes,23.37,MN
6520,蒙古,2006,Male,39.18,MN
6521,蒙古,2006,Female,8.24,MN
6522,蒙古,2005,Both sexes,23.91,MN
6523,蒙古,2005,Male,39.91,MN
6524,蒙古,2005,Female,8.57,MN
6525,蒙古,2004,Both sexes,23.92,MN
6526,蒙古,2004,Male,39.6,MN
6527,蒙古,2004,Female,8.88,MN
6528,蒙古,2003,Both sexes,23.84,MN
6529,蒙古,2003,Male,39.2,MN
6530,蒙古,2003,Female,9.08,MN
6531,蒙古,2002,Both sexes,22.89,MN
6532,蒙古,2002,Male,37.23,MN
6533,蒙古,2002,Female,9.12,MN
6534,蒙古,2001,Both sexes,23.71,MN
6535,蒙古,2001,Male,38.3,MN
6536,蒙古,2001,Female,9.65,MN
6537,蒙古,2000,Both sexes,23.63,MN
6538,蒙古,2000,Male,37.56,MN
6539,蒙古,2000,Female,10.21,MN
6540,黑山,2019,Both sexes,16.22,MNE
6541,黑山,2019,Male,25.38,MNE
6542,黑山,2019,Female,7.88,MNE
6543,黑山,2018,Both sexes,16.45,MNE
6544,黑山,2018,Male,25.64,MNE
6545,黑山,2018,Female,8.08,MNE
6546,黑山,2017,Both sexes,16.27,MNE
6547,黑山,2017,Male,25.35,MNE
6548,黑山,2017,Female,8.07,MNE
6549,黑山,2016,Both sexes,16.08,MNE
6550,黑山,2016,Male,24.93,MNE
6551,黑山,2016,Female,8.1,MNE
6552,黑山,2015,Both sexes,16.35,MNE
6553,黑山,2015,Male,25.09,MNE
6554,黑山,2015,Female,8.43,MNE
6555,黑山,2014,Both sexes,16.35,MNE
6556,黑山,2014,Male,25.1,MNE
6557,黑山,2014,Female,8.41,MNE
6558,黑山,2013,Both sexes,16.34,MNE
6559,黑山,2013,Male,25.26,MNE
6560,黑山,2013,Female,8.23,MNE
6561,黑山,2012,Both sexes,17.06,MNE
6562,黑山,2012,Male,26.44,MNE
6563,黑山,2012,Female,8.49,MNE
6564,黑山,2011,Both sexes,17.02,MNE
6565,黑山,2011,Male,26.58,MNE
6566,黑山,2011,Female,8.31,MNE
6567,黑山,2010,Both sexes,16.52,MNE
6568,黑山,2010,Male,25.72,MNE
6569,黑山,2010,Female,8.18,MNE
6570,黑山,2009,Both sexes,17.23,MNE
6571,黑山,2009,Male,26.8,MNE
6572,黑山,2009,Female,8.55,MNE
6573,黑山,2008,Both sexes,17.32,MNE
6574,黑山,2008,Male,26.95,MNE
6575,黑山,2008,Female,8.61,MNE
6576,黑山,2007,Both sexes,17.57,MNE
6577,黑山,2007,Male,27.5,MNE
6578,黑山,2007,Female,8.62,MNE
6579,黑山,2006,Both sexes,19.17,MNE
6580,黑山,2006,Male,30.02,MNE
6581,黑山,2006,Female,9.32,MNE
6582,黑山,2005,Both sexes,18.72,MNE
6583,黑山,2005,Male,29.15,MNE
6584,黑山,2005,Female,9.33,MNE
6585,黑山,2004,Both sexes,18.45,MNE
6586,黑山,2004,Male,28.17,MNE
6587,黑山,2004,Female,9.69,MNE
6588,黑山,2003,Both sexes,18.34,MNE
6589,黑山,2003,Male,27.75,MNE
6590,黑山,2003,Female,9.83,MNE
6591,黑山,2002,Both sexes,17.81,MNE
6592,黑山,2002,Male,27.0,MNE
6593,黑山,2002,Female,9.48,MNE
6594,黑山,2001,Both sexes,17.69,MNE
6595,黑山,2001,Male,26.78,MNE
6596,黑山,2001,Female,9.43,MNE
6597,黑山,2000,Both sexes,18.94,MNE
6598,黑山,2000,Male,28.92,MNE
6599,黑山,2000,Female,9.82,MNE
6600,摩洛哥,2019,Both sexes,7.29,MA
6601,摩洛哥,2019,Male,10.07,MA
6602,摩洛哥,2019,Female,4.7,MA
6603,摩洛哥,2018,Both sexes,7.3,MA
6604,摩洛哥,2018,Male,9.95,MA
6605,摩洛哥,2018,Female,4.83,MA
6606,摩洛哥,2017,Both sexes,7.27,MA
6607,摩洛哥,2017,Male,9.76,MA
6608,摩洛哥,2017,Female,4.97,MA
6609,摩洛哥,2016,Both sexes,7.41,MA
6610,摩洛哥,2016,Male,9.86,MA
6611,摩洛哥,2016,Female,5.14,MA
6612,摩洛哥,2015,Both sexes,7.63,MA
6613,摩洛哥,2015,Male,10.1,MA
6614,摩洛哥,2015,Female,5.34,MA
6615,摩洛哥,2014,Both sexes,7.9,MA
6616,摩洛哥,2014,Male,10.44,MA
6617,摩洛哥,2014,Female,5.56,MA
6618,摩洛哥,2013,Both sexes,8.24,MA
6619,摩洛哥,2013,Male,10.88,MA
6620,摩洛哥,2013,Female,5.79,MA
6621,摩洛哥,2012,Both sexes,9.15,MA
6622,摩洛哥,2012,Male,12.51,MA
6623,摩洛哥,2012,Female,6.05,MA
6624,摩洛哥,2011,Both sexes,9.49,MA
6625,摩洛哥,2011,Male,12.97,MA
6626,摩洛哥,2011,Female,6.28,MA
6627,摩洛哥,2010,Both sexes,9.53,MA
6628,摩洛哥,2010,Male,12.86,MA
6629,摩洛哥,2010,Female,6.46,MA
6630,摩洛哥,2009,Both sexes,9.66,MA
6631,摩洛哥,2009,Male,12.94,MA
6632,摩洛哥,2009,Female,6.65,MA
6633,摩洛哥,2008,Both sexes,9.76,MA
6634,摩洛哥,2008,Male,12.97,MA
6635,摩洛哥,2008,Female,6.82,MA
6636,摩洛哥,2007,Both sexes,9.86,MA
6637,摩洛哥,2007,Male,12.98,MA
6638,摩洛哥,2007,Female,7.0,MA
6639,摩洛哥,2006,Both sexes,9.87,MA
6640,摩洛哥,2006,Male,12.89,MA
6641,摩洛哥,2006,Female,7.1,MA
6642,摩洛哥,2005,Both sexes,10.05,MA
6643,摩洛哥,2005,Male,13.1,MA
6644,摩洛哥,2005,Female,7.24,MA
6645,摩洛哥,2004,Both sexes,10.21,MA
6646,摩洛哥,2004,Male,13.31,MA
6647,摩洛哥,2004,Female,7.36,MA
6648,摩洛哥,2003,Both sexes,10.34,MA
6649,摩洛哥,2003,Male,13.41,MA
6650,摩洛哥,2003,Female,7.52,MA
6651,摩洛哥,2002,Both sexes,10.38,MA
6652,摩洛哥,2002,Male,13.31,MA
6653,摩洛哥,2002,Female,7.67,MA
6654,摩洛哥,2001,Both sexes,10.75,MA
6655,摩洛哥,2001,Male,13.92,MA
6656,摩洛哥,2001,Female,7.83,MA
6657,摩洛哥,2000,Both sexes,10.85,MA
6658,摩洛哥,2000,Male,13.94,MA
6659,摩洛哥,2000,Female,8.02,MA
6660,莫桑比克,2019,Both sexes,23.19,MZ
6661,莫桑比克,2019,Male,42.56,MZ
6662,莫桑比克,2019,Female,8.92,MZ
6663,莫桑比克,2018,Both sexes,23.19,MZ
6664,莫桑比克,2018,Male,42.76,MZ
6665,莫桑比克,2018,Female,8.82,MZ
6666,莫桑比克,2017,Both sexes,23.09,MZ
6667,莫桑比克,2017,Male,42.92,MZ
6668,莫桑比克,2017,Female,8.58,MZ
6669,莫桑比克,2016,Both sexes,23.4,MZ
6670,莫桑比克,2016,Male,43.53,MZ
6671,莫桑比克,2016,Female,8.7,MZ
6672,莫桑比克,2015,Both sexes,23.97,MZ
6673,莫桑比克,2015,Male,44.44,MZ
6674,莫桑比克,2015,Female,9.08,MZ
6675,莫桑比克,2014,Both sexes,24.68,MZ
6676,莫桑比克,2014,Male,45.6,MZ
6677,莫桑比克,2014,Female,9.32,MZ
6678,莫桑比克,2013,Both sexes,26.01,MZ
6679,莫桑比克,2013,Male,46.0,MZ
6680,莫桑比克,2013,Female,10.55,MZ
6681,莫桑比克,2012,Both sexes,26.54,MZ
6682,莫桑比克,2012,Male,47.47,MZ
6683,莫桑比克,2012,Female,11.12,MZ
6684,莫桑比克,2011,Both sexes,25.86,MZ
6685,莫桑比克,2011,Male,46.6,MZ
6686,莫桑比克,2011,Female,10.56,MZ
6687,莫桑比克,2010,Both sexes,25.31,MZ
6688,莫桑比克,2010,Male,45.8,MZ
6689,莫桑比克,2010,Female,10.17,MZ
6690,莫桑比克,2009,Both sexes,24.64,MZ
6691,莫桑比克,2009,Male,44.58,MZ
6692,莫桑比克,2009,Female,9.73,MZ
6693,莫桑比克,2008,Both sexes,23.08,MZ
6694,莫桑比克,2008,Male,42.03,MZ
6695,莫桑比克,2008,Female,8.83,MZ
6696,莫桑比克,2007,Both sexes,21.76,MZ
6697,莫桑比克,2007,Male,39.92,MZ
6698,莫桑比克,2007,Female,8.03,MZ
6699,莫桑比克,2006,Both sexes,21.62,MZ
6700,莫桑比克,2006,Male,39.32,MZ
6701,莫桑比克,2006,Female,8.17,MZ
6702,莫桑比克,2005,Both sexes,21.43,MZ
6703,莫桑比克,2005,Male,38.64,MZ
6704,莫桑比克,2005,Female,8.31,MZ
6705,莫桑比克,2004,Both sexes,21.12,MZ
6706,莫桑比克,2004,Male,37.81,MZ
6707,莫桑比克,2004,Female,8.28,MZ
6708,莫桑比克,2003,Both sexes,20.88,MZ
6709,莫桑比克,2003,Male,37.12,MZ
6710,莫桑比克,2003,Female,8.27,MZ
6711,莫桑比克,2002,Both sexes,20.83,MZ
6712,莫桑比克,2002,Male,36.75,MZ
6713,莫桑比克,2002,Female,8.4,MZ
6714,莫桑比克,2001,Both sexes,20.79,MZ
6715,莫桑比克,2001,Male,36.34,MZ
6716,莫桑比克,2001,Female,8.59,MZ
6717,莫桑比克,2000,Both sexes,20.91,MZ
6718,莫桑比克,2000,Male,36.2,MZ
6719,莫桑比克,2000,Female,8.84,MZ
6720,缅甸,2019,Both sexes,2.96,MM
6721,缅甸,2019,Male,5.09,MM
6722,缅甸,2019,Female,1.09,MM
6723,缅甸,2018,Both sexes,2.96,MM
6724,缅甸,2018,Male,5.08,MM
6725,缅甸,2018,Female,1.11,MM
6726,缅甸,2017,Both sexes,3.1,MM
6727,缅甸,2017,Male,5.33,MM
6728,缅甸,2017,Female,1.15,MM
6729,缅甸,2016,Both sexes,3.33,MM
6730,缅甸,2016,Male,5.74,MM
6731,缅甸,2016,Female,1.22,MM
6732,缅甸,2015,Both sexes,3.34,MM
6733,缅甸,2015,Male,5.73,MM
6734,缅甸,2015,Female,1.26,MM
6735,缅甸,2014,Both sexes,3.41,MM
6736,缅甸,2014,Male,5.82,MM
6737,缅甸,2014,Female,1.32,MM
6738,缅甸,2013,Both sexes,3.46,MM
6739,缅甸,2013,Male,5.87,MM
6740,缅甸,2013,Female,1.36,MM
6741,缅甸,2012,Both sexes,3.54,MM
6742,缅甸,2012,Male,5.98,MM
6743,缅甸,2012,Female,1.43,MM
6744,缅甸,2011,Both sexes,3.67,MM
6745,缅甸,2011,Male,6.13,MM
6746,缅甸,2011,Female,1.54,MM
6747,缅甸,2010,Both sexes,3.75,MM
6748,缅甸,2010,Male,6.16,MM
6749,缅甸,2010,Female,1.65,MM
6750,缅甸,2009,Both sexes,3.88,MM
6751,缅甸,2009,Male,6.3,MM
6752,缅甸,2009,Female,1.79,MM
6753,缅甸,2008,Both sexes,3.91,MM
6754,缅甸,2008,Male,6.27,MM
6755,缅甸,2008,Female,1.86,MM
6756,缅甸,2007,Both sexes,4.23,MM
6757,缅甸,2007,Male,6.7,MM
6758,缅甸,2007,Female,2.09,MM
6759,缅甸,2006,Both sexes,4.44,MM
6760,缅甸,2006,Male,6.99,MM
6761,缅甸,2006,Female,2.23,MM
6762,缅甸,2005,Both sexes,4.49,MM
6763,缅甸,2005,Male,7.03,MM
6764,缅甸,2005,Female,2.29,MM
6765,缅甸,2004,Both sexes,4.63,MM
6766,缅甸,2004,Male,7.22,MM
6767,缅甸,2004,Female,2.37,MM
6768,缅甸,2003,Both sexes,4.67,MM
6769,缅甸,2003,Male,7.27,MM
6770,缅甸,2003,Female,2.4,MM
6771,缅甸,2002,Both sexes,4.78,MM
6772,缅甸,2002,Male,7.48,MM
6773,缅甸,2002,Female,2.42,MM
6774,缅甸,2001,Both sexes,4.86,MM
6775,缅甸,2001,Male,7.58,MM
6776,缅甸,2001,Female,2.49,MM
6777,缅甸,2000,Both sexes,5.14,MM
6778,缅甸,2000,Male,8.07,MM
6779,缅甸,2000,Female,2.58,MM
6780,纳米比亚,2019,Both sexes,13.51,NAM
6781,纳米比亚,2019,Male,24.88,NAM
6782,纳米比亚,2019,Female,4.35,NAM
6783,纳米比亚,2018,Both sexes,13.74,NAM
6784,纳米比亚,2018,Male,25.41,NAM
6785,纳米比亚,2018,Female,4.31,NAM
6786,纳米比亚,2017,Both sexes,15.22,NAM
6787,纳米比亚,2017,Male,27.45,NAM
6788,纳米比亚,2017,Female,5.34,NAM
6789,纳米比亚,2016,Both sexes,14.92,NAM
6790,纳米比亚,2016,Male,25.94,NAM
6791,纳米比亚,2016,Female,6.13,NAM
6792,纳米比亚,2015,Both sexes,16.29,NAM
6793,纳米比亚,2015,Male,27.9,NAM
6794,纳米比亚,2015,Female,7.03,NAM
6795,纳米比亚,2014,Both sexes,15.32,NAM
6796,纳米比亚,2014,Male,26.82,NAM
6797,纳米比亚,2014,Female,6.13,NAM
6798,纳米比亚,2013,Both sexes,14.38,NAM
6799,纳米比亚,2013,Male,26.33,NAM
6800,纳米比亚,2013,Female,4.78,NAM
6801,纳米比亚,2012,Both sexes,14.5,NAM
6802,纳米比亚,2012,Male,26.91,NAM
6803,纳米比亚,2012,Female,4.5,NAM
6804,纳米比亚,2011,Both sexes,16.14,NAM
6805,纳米比亚,2011,Male,29.71,NAM
6806,纳米比亚,2011,Female,5.14,NAM
6807,纳米比亚,2010,Both sexes,17.99,NAM
6808,纳米比亚,2010,Male,32.29,NAM
6809,纳米比亚,2010,Female,6.4,NAM
6810,纳米比亚,2009,Both sexes,18.42,NAM
6811,纳米比亚,2009,Male,32.59,NAM
6812,纳米比亚,2009,Female,6.99,NAM
6813,纳米比亚,2008,Both sexes,19.66,NAM
6814,纳米比亚,2008,Male,35.29,NAM
